teachid,year,gender,ethnic,bdate,educ_lvl_cd,score_normed,relative_pay
779,2013,"F","W",-778,5,1.1427264,1.0837988
780,2005,"F","W",5883,5,-1.4687068,.14832542
780,2009,"F","W",5883,5,.3555579,-.192465
781,2008,"F","W",5515,4,.55368639,-.0367047
781,2013,"F","W",5515,4,-.88323508,-.62192201
782,1997,"F","W",5776,4,-.55018009,-.76156521
782,2012,"F","W",5776,4,.63780519,-.97709007
783,2009,"F","W",8302,3,.25074098,-1.2139506
783,2011,"F","W",8302,3,-1.2585102,-.81021679
784,2005,"F","B",-1667,2,-.51777405,.64933738
784,2012,"F","B",-1667,2,-1.242946,-.16750388
785,2008,"F","W",8111,3,.66870232,-1.7717928
785,2012,"F","W",8111,3,.35735796,-.19967077
786,2005,"M","W",8249,2,-.09282734,-1.2201999
786,2009,"M","W",8249,2,-.15327633,-1.6447754
787,2009,"F","B",-3029,1,-1.0019826,-.18131064
787,2013,"F","B",-3029,1,-.86916934,.53870217
788,2002,"M","B",106,4,-.6354439,-.13336949
788,2012,"M","B",106,4,.41071098,.61684171
789,1999,"F","W",-978,4,1.0913685,.13119506
789,2005,"F","W",-978,4,-.0386436,-.62772253
790,2003,"M","W",1493,4,.31489249,-.71142573
790,2010,"M","W",1493,4,-.3030926,-.54811991
791,1997,"F","W",-3483,5,.50648465,-.48143827
791,2006,"F","W",-3483,5,.06074814,1.8743985
792,2005,"F","W",7449,6,-1.1129722,.22809897
792,2007,"F","W",7449,6,-1.0057224,-.66761395
793,2000,"F","W",1213,5,.66726031,-.18332534
793,2006,"F","W",1213,5,.09745894,-.11904194
794,2003,"M","W",2496,3,-.46304945,-.47764578
794,2006,"M","W",2496,3,-.02949401,-1.0752316
795,2002,"F","W",-408,2,-.19677878,-1.1759791
795,2003,"F","W",-408,2,1.1227459,.36038852
796,1999,"F","W",6231,5,-.09495523,-.36147189
796,2002,"F","W",6231,5,-.68780514,-.5159429
797,1997,"F","W",5168,5,.49935109,-.84431157
797,2006,"F","W",5168,5,-.03455998,-.60054318
798,2007,"F","W",4122,2,-.270633,-1.7159874
798,2012,"F","W",4122,2,-.32159723,-1.2114004
799,2005,"F","B",427,7,.84551947,1.281496
799,2011,"F","B",427,7,1.436925,2.3594542
800,2006,"F","W",7414,4,.07535468,-.47765115
800,2011,"F","W",7414,4,-.23924608,-.87034379
801,2005,"F","W",6756,5,.60849765,-.03513663
801,2012,"F","W",6756,5,1.1244855,-1.3227587
802,2004,"F","W",4050,5,.1682211,.37620557
802,2005,"F","W",4050,5,-.0869538,.16755144
803,2008,"F","W",-874,4,-.11136151,.41576316
803,2011,"F","W",-874,4,.7299254,.21149721
804,1997,"F","W",7724,4,-.06187986,-1.7027475
804,2012,"F","W",7724,4,-.1370401,-.52438182
805,2002,"F","W",-870,5,-.19558254,1.1406012
805,2009,"F","W",-870,5,1.5654293,1.2302653
806,1997,"F","W",2257,5,-1.1001131,-.1764043
806,2011,"F","W",2257,5,.26761907,1.0132982
807,2002,"M","W",-1033,3,-.6335452,.62564548
807,2004,"M","W",-1033,3,.73421966,-.74951755
808,2005,"M","B",-230,5,.00824851,.59042546
808,2012,"M","B",-230,5,-1.4948737,1.2706967
809,1997,"M","W",308,4,.36746455,-.0907776
809,1999,"M","W",308,4,1.0754144,-.54236821
810,1998,"M","W",5815,4,.17006521,-1.7987317
810,1999,"M","W",5815,4,.25114167,-.86625595
811,2002,"F","W",5813,4,-.27279165,-1.1254322
811,2007,"F","W",5813,4,.02441631,-.41959214
812,1998,"F","B",5188,4,-.14701123,-1.8848801
812,2009,"F","B",5188,4,.36525504,-1.370962
813,2000,"F","W",-43,4,.23442891,-.3965218
813,2004,"F","W",-43,4,-.86874216,.38401723
814,1997,"F","W",9230,3,.21913059,-1.0897329
814,2011,"F","W",9230,3,-.48674997,-.42702234
815,2003,"F","W",2835,3,-1.2770012,-.59393045
815,2008,"F","W",2835,3,-.37228164,-.35635191
816,2000,"F","B",3332,5,-.8602262,.86548127
816,2013,"F","B",3332,5,-.10389097,-.23432114
817,1999,"F","W",-1500,4,.05708701,.50492698
817,2012,"F","W",-1500,4,.44248751,.70062454
818,1999,"F","B",-756,5,1.7193737,.53325155
818,2001,"F","B",-756,5,-.53023883,.7438927
819,2003,"F","W",3844,5,-.32097665,.47242018
819,2010,"F","W",3844,5,.24647143,.02142685
820,1998,"F","W",-3402,2,.19220986,-.08640589
820,2011,"F","W",-3402,2,.97273895,.53044072
821,1997,"F","W",-2248,6,.56620979,-.26236347
821,1999,"F","W",-2248,6,.6114717,1.0134485
822,1997,"M","W",-1392,5,-.28171509,.70928878
822,2003,"M","W",-1392,5,-.69172464,.6005447
823,2002,"F","W",5647,4,-.18256292,-1.4109254
823,2011,"F","W",5647,4,-.42465202,-1.8453042
824,2007,"F","W",6134,1,.02136077,-1.3711379
824,2011,"F","W",6134,1,-.17798923,-.43246743
825,1998,"F","W",1974,6,-.89912968,-.23287322
825,2006,"F","W",1974,6,-.60027786,.99714891
826,1999,"F","W",4078,5,-.67624074,-.32072069
826,2010,"F","W",4078,5,.43968847,-.71548217
827,1998,"F","B",5017,7,.80474202,-.57634691
827,2012,"F","B",5017,7,-.00670922,1.0415294
828,2000,"M","W",-999,2,-.98077621,1.1407672
828,2002,"M","W",-999,2,-.90719235,-.93666599
829,1997,"F","W",1190,4,-.13644012,-.24283356
829,2006,"F","W",1190,4,.92126436,1.0151696
830,2004,"F","W",7874,2,-.66089259,-.75409339
830,2005,"F","W",7874,2,-.84827328,-1.2031168
831,1999,"M","W",9484,4,.00583981,-1.642395
831,2010,"M","W",9484,4,-.60017262,.09697508
832,2001,"F","W",7056,5,.96239033,-.44668242
832,2010,"F","W",7056,5,-.41995063,.63798689
833,2007,"F","W",-137,3,1.1996319,-.50627038
833,2011,"F","W",-137,3,.70960336,.076201
834,1999,"F","W",4971,4,-.24909679,-.59720081
834,2000,"F","W",4971,4,-1.0188875,-.37894534
835,2007,"F","W",5373,4,.08890093,-.84416566
835,2008,"F","W",5373,4,-1.8551193,.4133484
836,2000,"F","W",6911,5,2.1544429,-1.1753448
836,2013,"F","W",6911,5,.9620798,1.52533
837,2007,"F","B",566,6,-1.0174336,.0965251
837,2012,"F","B",566,6,-.05932225,1.6258387
838,1997,"F","W",8552,2,-.71217835,-1.8214221
838,2001,"F","W",8552,2,-.52557707,-1.5530872
839,2004,"F","W",4877,5,-.08618946,-.13151409
839,2013,"F","W",4877,5,-.03016025,1.3654782
840,2001,"F","W",4498,4,-.84529011,-.63443018
840,2010,"F","W",4498,4,-.02519247,.24212659
841,2002,"M","W",-491,4,.27829,.11988444
841,2010,"M","W",-491,4,.88710603,2.3300013
842,2000,"F","W",2264,5,-.37369513,.13309206
842,2004,"F","W",2264,5,.2187511,.66475852
843,2003,"M","W",4196,3,.41990739,.35365336
843,2004,"M","W",4196,3,-.91917073,-1.1207538
844,2006,"F","W",5242,4,.95508973,-.38791776
844,2007,"F","W",5242,4,-.82488588,.08917304
845,2008,"F","W",-3641,4,.29264516,.5230133
845,2013,"F","W",-3641,4,-.55862922,2.5410932
846,2006,"F","B",5948,4,.17455029,-.53202445
846,2009,"F","B",5948,4,-1.0379691,.62297466
847,2005,"F","W",5410,4,.13723364,-1.0947272
847,2008,"F","W",5410,4,-.42223275,.08929651
848,2001,"M","W",5988,6,-.11324815,-.31565235
848,2005,"M","W",5988,6,-.56558114,.2546884
849,2006,"F","B",4761,7,-.01290757,1.309698
849,2013,"F","B",4761,7,.82393076,1.4030692
850,2008,"M","B",-2599,3,.07479655,-.28573911
850,2009,"M","B",-2599,3,-.09988606,.20008175
851,1998,"F","B",-2489,2,.44312417,.38244019
851,2005,"F","B",-2489,2,-1.0520591,.65026828
852,1999,"F","W",3839,2,.69666986,-2.40602
852,2003,"F","W",3839,2,.01312055,-1.3429373
853,1999,"F","W",9179,3,-.81500406,-.85478509
853,2007,"F","W",9179,3,.65823685,-1.5273416
854,2005,"F","W",6020,3,-.16372947,-1.7864672
854,2006,"F","W",6020,3,.90632503,-.62620003
855,2000,"M","W",-2676,4,-.50388282,1.1641245
855,2007,"M","W",-2676,4,-2.0122867,.89702786
856,2011,"M","W",5675,3,.39898551,.3612901
856,2012,"M","W",5675,3,.88321442,.0981832
857,2005,"F","B",7987,2,.89060463,-1.4363616
857,2012,"F","B",7987,2,.46559654,-.56191155
858,2009,"M","W",-571,6,.23192456,1.5077134
858,2010,"M","W",-571,6,.19512151,.90769964
859,2007,"F","B",3934,3,1.0252978,.36959838
859,2013,"F","B",3934,3,1.2918453,.70444027
860,2004,"M","B",2046,6,.99829943,.08983764
860,2013,"M","B",2046,6,.23479543,1.4017407
861,2003,"F","W",7870,2,1.1571397,-1.2453602
861,2007,"F","W",7870,2,1.345286,-1.2223828
862,1998,"F","W",5634,4,-.01699509,-.99929472
862,2001,"F","W",5634,4,-.9788724,-1.2170506
863,2010,"F","W",-286,5,.51396745,.29455798
863,2013,"F","W",-286,5,.79774814,2.5806089
864,2001,"F","W",-302,6,-.51792999,1.348024
864,2010,"F","W",-302,6,-.68547024,1.7813384
865,1999,"M","W",-1292,5,-.1120693,.20600855
865,2000,"M","W",-1292,5,.66419902,.37653152
866,2003,"M","W",1262,3,1.0142688,.64830877
866,2011,"M","W",1262,3,-.2745095,.6906334
867,1997,"M","W",3509,2,-.73692067,-1.1052081
867,2006,"M","W",3509,2,-.56872003,-1.8018475
868,2004,"F","B",7298,2,.95423933,-.79216525
868,2005,"F","B",7298,2,-1.1087016,-1.340641
869,1998,"F","W",8738,4,.87485405,-1.6696257
869,2006,"F","W",8738,4,-.21326348,-1.933183
870,1999,"F","W",2304,4,-.04394865,.31101326
870,2003,"F","W",2304,4,-.24732976,-.69392022
871,2006,"F","W",7753,5,-.17145861,-1.0157728
871,2012,"F","W",7753,5,.70706855,-.20360819
872,1999,"F","W",-2064,4,.09249887,.49324973
872,2008,"F","W",-2064,4,-.76088358,.87819231
873,1999,"M","W",172,6,.56258642,.41820309
873,2003,"M","W",172,6,-.46819888,-.08218275
874,2001,"M","W",2013,4,-.2238005,.39850396
874,2010,"M","W",2013,4,-.09790613,.09894148
875,2000,"F","B",-540,2,-.88960782,-1.8253941
875,2012,"F","B",-540,2,.40630829,-.78388117
876,2008,"F","W",874,4,-.3619661,-.26971837
876,2010,"F","W",874,4,-.75043731,.52215027
877,1997,"F","W",1777,4,-.01562294,-.26124089
877,2003,"F","W",1777,4,1.8162308,.69679274
878,1998,"M","W",2355,7,.49728773,-.32941588
878,2010,"M","W",2355,7,.22737206,1.8682204
879,2005,"F","W",7429,5,1.7728796,-1.5764103
879,2006,"F","W",7429,5,-.20232884,-1.4174817
880,2000,"F","W",-1861,5,1.0729104,1.3590999
880,2004,"F","W",-1861,5,1.0806072,.75557795
881,2001,"M","W",1349,3,1.346954,-.2519899
881,2007,"M","W",1349,3,.22560959,-.30803878
882,2003,"M","B",-284,1,-.46752562,-.96549136
882,2005,"M","B",-284,1,-.16728169,-.77076736
883,2008,"F","B",8067,5,-.13204366,-.50557684
883,2011,"F","B",8067,5,-.08823819,.2931544
884,2006,"F","W",270,5,.32550636,.37770179
884,2009,"F","W",270,5,.45945072,-.12281119
885,2000,"M","W",7342,4,1.0554772,-.49815845
885,2008,"M","W",7342,4,-1.3157059,-.83268277
886,1999,"M","W",5373,5,-.22339983,-.02099078
886,2012,"M","W",5373,5,-.61513719,1.3325868
887,2000,"M","W",-2075,5,-.43267441,.64903932
887,2001,"M","W",-2075,5,-.42619116,.60042314
888,2002,"F","W",-298,5,.67608686,-.59248662
888,2006,"F","W",-298,5,.46622038,1.1810039
889,2009,"F","B",-1298,4,-.07690028,1.1567158
889,2011,"F","B",-1298,4,.12899276,1.9589122
890,1997,"F","W",-3004,3,.81765596,-.87187952
890,2000,"F","W",-3004,3,.31164876,-.36472357
891,2003,"F","W",4436,6,.33840485,-.1774988
891,2011,"F","W",4436,6,.15659102,.80906734
892,1997,"M","W",3646,2,-.74334652,-1.6979485
892,2010,"M","W",3646,2,-.4004507,-1.1208849
893,1997,"F","B",-2960,4,.65580267,1.2858068
893,2013,"F","B",-2960,4,.25004233,.60245109
894,2000,"M","W",4147,4,.80162898,-.42529931
894,2009,"M","W",4147,4,-.41645234,-.11146847
895,2004,"F","W",2028,7,1.1297855,.83115322
895,2007,"F","W",2028,7,.63462051,1.1695201
896,1998,"M","W",-2696,4,-1.7891615,.76619132
896,2004,"M","W",-2696,4,.96533176,.86856733
897,1998,"F","W",7430,4,-1.1615129,-2.2563398
897,2006,"F","W",7430,4,.39955553,-1.4835129
898,1997,"F","B",-2398,4,-1.1587013,.68936645
898,2003,"F","B",-2398,4,-1.3965102,.71325886
899,2010,"F","B",2648,4,.93767075,.07915708
899,2011,"F","B",2648,4,1.406971,-.68801563
900,1997,"F","W",5318,5,-.03441952,.54859381
900,2009,"F","W",5318,5,-.10909389,.71109232
901,2006,"F","W",7406,4,1.0346552,-1.1495553
901,2011,"F","W",7406,4,.63705858,-.0566456
902,2002,"F","W",2787,3,-1.3693501,-1.0982016
902,2009,"F","W",2787,3,.06248356,-.38039715
903,2001,"M","W",-3151,3,.32761429,1.4440168
903,2007,"M","W",-3151,3,1.9736809,.65435591
904,2000,"M","W",5151,3,.27951409,-.73873517
904,2007,"M","W",5151,3,1.8653065,-.51567181
905,2011,"F","W",7829,3,-.73810006,-.59361581
905,2012,"F","W",7829,3,-.07503655,-.94319787
906,2005,"F","W",4635,4,-.11066481,-.26977566
906,2013,"F","W",4635,4,.42430357,1.3786291
907,1997,"M","W",8057,4,-.35226254,-2.3546998
907,2013,"M","W",8057,4,-1.8598613,-1.5588727
908,2000,"F","W",2982,4,.11916177,-.3751443
908,2006,"F","W",2982,4,-.20078835,.65884077
909,2002,"F","B",5061,3,-.47202488,-.72847566
909,2006,"F","B",5061,3,.07843083,.02955369
910,2008,"F","W",2123,5,.58152973,.26954927
910,2010,"F","W",2123,5,-.09143044,.76428479
911,1997,"F","W",-3263,4,-1.2127287,.52840524
911,2013,"F","W",-3263,4,-1.0630049,1.9036644
912,1997,"F","W",-3572,7,.37708745,1.3010649
912,2009,"F","W",-3572,7,-.8130735,2.9670839
913,1997,"F","W",6636,5,-.23387285,-1.0186115
913,2009,"F","W",6636,5,-.77264713,.1259348
914,2010,"F","W",-3022,3,-.31413467,.35512614
914,2013,"F","W",-3022,3,1.2110608,.44474299
915,2009,"F","W",4132,6,.11492795,1.5003063
915,2012,"F","W",4132,6,-.43727238,.77109409
916,2001,"F","W",-1855,4,1.4722795,.24284745
916,2013,"F","W",-1855,4,-.64856319,1.2801187
917,2009,"F","W",2375,2,1.2724631,-.5000087
917,2012,"F","W",2375,2,-1.4404597,-.75180834
918,1997,"F","W",-1412,5,-.50869124,.18137978
918,2002,"F","W",-1412,5,-.41738617,.80499089
919,1997,"F","W",-288,2,-.19109642,-1.1300806
919,2001,"F","W",-288,2,-.10006435,-.90512072
920,1997,"M","B",-2938,5,-.26631801,1.854105
920,1998,"M","B",-2938,5,-.34460799,.51789818
921,1997,"F","W",5771,4,.79794788,-.76618964
921,2009,"F","W",5771,4,1.3358106,.73409821
922,2007,"F","W",1665,4,.13934491,.22582633
922,2010,"F","W",1665,4,-.12075275,.48305838
923,1998,"F","W",-1268,4,-.93296061,-.02250442
923,2010,"F","W",-1268,4,-.17609696,.53151269
924,1997,"F","W",-1416,5,.78225463,-.24164727
924,2002,"F","W",-1416,5,.8020041,.66966339
925,2004,"F","W",7617,7,-.39469993,.34831832
925,2007,"F","W",7617,7,-.21669022,.9184579
926,2000,"F","W",3453,4,-.30876514,.04704778
926,2013,"F","W",3453,4,-1.0885956,.35337085
927,1998,"F","W",7465,4,.87501647,-.46354247
927,2005,"F","W",7465,4,.41094729,-.97402807
928,2000,"F","W",9321,2,.11891143,-2.3121497
928,2001,"F","W",9321,2,.75443726,-1.7005903
929,1998,"M","B",2597,4,.14989918,.12532563
929,2001,"M","B",2597,4,.05776047,.36873529
930,1997,"F","W",14,3,-.28016574,-.12482743
930,2007,"F","W",14,3,1.4688635,.47611972
931,1997,"M","B",-3112,5,1.3660056,.07258901
931,2012,"M","B",-3112,5,.74903014,1.0761514
932,2004,"F","W",2508,5,.29032398,1.3334915
932,2008,"F","W",2508,5,.93293858,.99042803
933,2002,"M","W",-1712,5,.85379855,.75871738
933,2004,"M","W",-1712,5,.62655186,.19274035
934,2004,"F","W",-1957,5,1.1403742,1.6104641
934,2005,"F","W",-1957,5,1.3406034,1.9104113
935,1998,"F","W",-3450,3,.33589386,.83127615
935,2000,"F","W",-3450,3,-.04115968,.4802064
936,1997,"F","W",9443,4,-.23852481,-1.3385724
936,2001,"F","W",9443,4,-.11071323,-1.5218503
937,2001,"M","B",5987,4,.93518793,-.32301715
937,2002,"M","B",5987,4,.24427504,.67676245
938,2001,"M","W",-2672,4,-1.0191176,1.0898438
938,2010,"M","W",-2672,4,-.80905483,.8977518
939,1999,"M","W",8014,5,-1.3151544,-1.7915629
939,2013,"M","W",8014,5,-.32438432,1.0531516
940,2001,"M","W",-593,6,.45629329,.9669179
940,2010,"M","W",-593,6,-.76222359,1.4475025
941,2004,"F","W",5147,6,-.54562003,.91336454
941,2007,"F","W",5147,6,.21140331,-.26729445
942,1997,"F","W",-1227,4,.42676919,1.5749275
942,2003,"F","W",-1227,4,.10902699,-.21006459
943,2010,"F","W",5833,3,.16244404,-.50903226
943,2011,"F","W",5833,3,.31185592,-.58572434
944,2000,"M","W",-1701,1,.04300154,-1.0811608
944,2008,"M","W",-1701,1,.16188862,.15372343
945,2008,"F","W",-2876,5,.60786642,1.4274587
945,2013,"F","W",-2876,5,-.33350238,1.7673204
946,1997,"F","W",4584,5,1.2281132,-.57421272
946,2013,"F","W",4584,5,.26309175,-.4859266
947,2007,"M","W",7357,4,-1.1249386,-.88813906
947,2008,"M","W",7357,4,-.39686784,.06426196
948,2000,"F","W",2659,2,.26087713,-.25855471
948,2009,"F","W",2659,2,.51594224,-.92754333
949,1998,"F","B",-1999,2,.29105422,.19607827
949,2010,"F","B",-1999,2,-1.0811443,-.19409709
950,1999,"M","W",-3173,4,.29428728,-.13961497
950,2012,"M","W",-3173,4,.57455412,1.856737
951,1999,"F","B",2328,6,-.64814953,.6101673
951,2002,"F","B",2328,6,-1.058255,1.1303774
952,1998,"F","W",7909,3,-1.1886847,-1.5142464
952,2008,"F","W",7909,3,-1.3782764,-.78862464
953,1999,"F","W",6666,3,-.30684308,-1.6521597
953,2000,"F","W",6666,3,-.58033651,-1.3594874
954,1998,"F","W",9359,5,-.24731732,.14964066
954,1999,"F","W",9359,5,-.26657532,-.64496525
955,2009,"F","W",172,5,.59693505,.88197644
955,2012,"F","W",172,5,.03600897,.34139743
956,2005,"F","W",695,4,.71029499,.08776834
956,2010,"F","W",695,4,.64929173,.7309447
957,2003,"F","B",-788,2,-.68227589,.05703688
957,2010,"F","B",-788,2,.20731838,.11647989
958,2001,"F","W",-912,4,-.11816768,-.48233542
958,2008,"F","W",-912,4,.44021709,.48296017
959,2006,"F","W",958,5,.95637697,1.1963254
959,2012,"F","W",958,5,-.86150502,.35558583
960,1999,"F","B",7346,5,-.86727149,-.61641196
960,2007,"F","B",7346,5,-.25929168,.23929861
961,2003,"F","W",1288,4,.12286471,.55066032
961,2004,"F","W",1288,4,-.88421084,.92629301
962,1998,"F","W",1279,4,1.0749184,-.25030256
962,2006,"F","W",1279,4,.15934861,.17124712
963,2010,"F","W",6441,2,.92178176,.06986583
963,2012,"F","W",6441,2,.35548662,-.96266256
964,2009,"M","W",7530,5,-.66310991,.1087559
964,2011,"M","W",7530,5,-1.571507,-.20803228
965,2006,"F","W",-302,5,.74100928,.53438361
965,2007,"F","W",-302,5,.7394492,1.0571203
966,1999,"F","W",7447,4,-.1799221,-.89443894
966,2006,"F","W",7447,4,-1.3466169,-.45431342
967,2007,"F","W",5062,5,.49359863,-.25606989
967,2012,"F","W",5062,5,-.19501647,1.2922626
968,2002,"M","W",624,5,.19327351,1.3684716
968,2013,"M","W",624,5,-1.5707254,.43244657
969,1999,"M","W",-1764,5,.43656214,.19866419
969,2001,"M","W",-1764,5,-.34467033,.43474104
970,2000,"F","W",2704,3,-.50732707,-1.6798817
970,2011,"F","W",2704,3,.40107067,-1.0170869
971,1998,"F","W",-3403,4,.45238256,.973874
971,2005,"F","W",-3403,4,-.37518734,1.4315584
972,2002,"F","W",6516,7,-.13154134,.35297894
972,2005,"F","W",6516,7,.05055474,-.39816178
973,2003,"F","B",3151,4,-.39267042,-.93516951
973,2012,"F","B",3151,4,-2.8123211,1.1815247
974,1999,"F","B",1067,2,.03756983,-1.3949516
974,2001,"F","B",1067,2,-.17948599,-.43723074
975,2008,"F","W",6491,3,-.76406498,-1.3439433
975,2012,"F","W",6491,3,-.57557757,-.96201619
976,1998,"M","B",8835,5,.2061876,-.86733708
976,2011,"M","B",8835,5,1.0193381,-1.2640737
977,1997,"F","B",3871,6,-1.2799358,-.84999322
977,1998,"F","B",3871,6,.42432179,.60567478
978,1997,"F","W",-893,5,-.62534914,-.33276706
978,2008,"F","W",-893,5,-1.1337835,.73041002
979,1999,"F","B",8507,4,.92201059,-1.596961
979,2012,"F","B",8507,4,.74693876,.2898247
980,1997,"F","W",-983,5,.18775062,-.5645305
980,2006,"F","W",-983,5,-.61789323,.30981656
981,2000,"F","W",-2360,2,.79391761,-.89530198
981,2008,"F","W",-2360,2,-.0637034,.34454222
982,1997,"M","B",2971,4,.58222928,-1.208159
982,2007,"M","B",2971,4,1.1741073,.17540766
983,2001,"F","W",8171,7,.34803134,.17934876
983,2006,"F","W",8171,7,-.74210947,-.51569552
984,2000,"F","W",-3359,2,1.215861,.11090708
984,2013,"F","W",-3359,2,.61067067,.40574873
985,2006,"F","B",2752,5,.48362607,-.01670556
985,2011,"F","B",2752,5,1.6781547,1.0081379
986,2004,"F","W",3313,2,.36480475,-1.1374519
986,2007,"F","W",3313,2,.52767094,.57348748
987,1997,"F","B",2623,6,-.78709892,-.22123448
987,2011,"F","B",2623,6,.62391695,.44471047
988,2002,"F","W",-228,2,.83327258,-.07162073
988,2012,"F","W",-228,2,-.57466284,.33935774
989,2009,"F","W",8717,6,1.5958585,.54416114
989,2010,"F","W",8717,6,.89708517,-.33340725
990,1999,"M","W",550,4,-.25554636,.23158634
990,2004,"M","W",550,4,-.90115218,.40671422
991,2005,"F","W",9181,4,.34566434,-1.4020901
991,2008,"F","W",9181,4,.91090316,-1.1766271
992,2001,"F","W",7751,5,-1.6137153,-1.690665
992,2007,"F","W",7751,5,-2.6067131,-.2132077
993,2003,"F","W",5833,4,-1.4150576,-.07284935
993,2005,"F","W",5833,4,.01073131,-.04777368
994,2007,"F","W",4020,4,-.61059391,-1.1465419
994,2010,"F","W",4020,4,.57325411,-.78433746
995,2010,"M","B",5746,6,.20392676,1.1083227
995,2013,"M","B",5746,6,-.89281026,.25484879
996,2007,"F","W",9243,6,.28375267,-.09652624
996,2013,"F","W",9243,6,1.1572862,-.32074984
997,1999,"M","B",1279,4,.00307558,-.03213512
997,2007,"M","B",1279,4,-.09920211,-.30406805
998,2000,"M","W",-1091,4,.03525094,-.46102959
998,2009,"M","W",-1091,4,-1.4329065,1.3056089
999,2004,"M","B",-3532,5,1.432473,1.1358195
999,2009,"M","B",-3532,5,1.2646329,1.9255891
1000,2001,"F","W",-455,5,.72518834,.64815775
1000,2010,"F","W",-455,5,2.0452892,-.03299658
1001,2000,"F","W",9384,4,.01388182,-1.2102197
1001,2013,"F","W",9384,4,.40236942,-1.0153276
1002,2005,"F","W",-2668,4,-.76909118,.98752245
1002,2013,"F","W",-2668,4,.66078146,1.2734941
1003,2004,"F","W",5833,2,1.6499741,.52465613
1003,2012,"F","W",5833,2,-.37056074,-.66497464
1004,1997,"F","W",7847,3,-.94621727,-1.5837096
1004,2011,"F","W",7847,3,-.64806486,-.27693287
1005,2010,"F","W",4221,5,-.06270166,.90417576
1005,2011,"F","W",4221,5,.9706285,-.48746511
1006,2005,"F","W",7065,4,-.26360703,-.73953668
1006,2010,"F","W",7065,4,.939212,-.16642298
1007,2004,"M","W",1370,5,.58048989,.12159635
1007,2006,"M","W",1370,5,-.48423723,.22240305
1008,2006,"M","W",402,5,.75276815,1.0396251
1008,2009,"M","W",402,5,-.04657488,1.1829228
1009,2000,"M","W",-2746,4,-.52145479,.73991253
1009,2012,"M","W",-2746,4,-.14208252,1.2482572
1010,2002,"F","W",-2277,6,.17819124,1.2932357
1010,2011,"F","W",-2277,6,-.90893825,2.1520685
1011,2002,"F","W",3784,4,.09353359,-.90719387
1011,2009,"F","W",3784,4,.39732152,-.6900139
1012,2009,"M","W",6011,5,-.11115289,-.78355202
1012,2013,"M","W",6011,5,.46296256,.6139931
1013,2000,"F","W",18,4,-.92375573,.68846901
1013,2011,"F","W",18,4,-1.2699641,.7343533
1014,2001,"F","W",3983,1,.27300037,-.56928902
1014,2013,"F","W",3983,1,.02958183,-1.8139866
1015,2002,"F","W",985,4,-.61858715,-1.2088035
1015,2013,"F","W",985,4,.3620835,.51155266
1016,1998,"M","W",1366,5,-.70014508,-.35685326
1016,2013,"M","W",1366,5,-.27540794,1.4695094
1017,2002,"F","W",3000,3,.14487416,-.6280643
1017,2005,"F","W",3000,3,.22549396,-.97026017
1018,2003,"F","B",-2214,2,.01570172,-1.2470425
